Date,Open,High,Low,Close,Volume,Name,Dividends,Stock Splits,Capital Gains
2022-07-28 00:00:00+05:30,72.4,75.0,71.85,73.2,10960069,IBREALEST,,,
2022-07-29 00:00:00+05:30,73.6,74.0,72.05,72.6,6282197,IBREALEST,,,
2022-08-01 00:00:00+05:30,72.6,75.3,71.5,73.75,9733487,IBREALEST,,,
2022-08-02 00:00:00+05:30,72.7,74.15,72.2,73.15,7451869,IBREALEST,,,
2022-08-03 00:00:00+05:30,73.4,73.6,70.0,71.15,6184810,IBREALEST,,,
2022-08-04 00:00:00+05:30,71.5,73.7,70.2,71.3,7225692,IBREALEST,,,
2022-08-05 00:00:00+05:30,71.35,73.5,71.1,71.85,7041975,IBREALEST,,,
2022-08-08 00:00:00+05:30,71.6,73.0,71.3,71.55,3512117,IBREALEST,,,
2022-08-10 00:00:00+05:30,71.5,72.25,68.7,69.4,5603034,IBREALEST,,,
2022-08-11 00:00:00+05:30,70.05,71.3,69.2,69.85,4251039,IBREALEST,,,
2022-08-12 00:00:00+05:30,69.8,70.5,67.25,67.65,6196811,IBREALEST,,,
2022-08-16 00:00:00+05:30,67.5,79.7,67.35,78.4,44865881,IBREALEST,,,
2022-08-17 00:00:00+05:30,78.0,79.35,76.1,76.5,14969136,IBREALEST,,,
2022-08-18 00:00:00+05:30,77.0,83.8,76.4,81.8,37980919,IBREALEST,,,
2022-08-19 00:00:00+05:30,82.5,83.2,79.55,80.3,13889329,IBREALEST,,,
2022-08-22 00:00:00+05:30,80.3,81.05,77.65,78.3,9658549,IBREALEST,,,
2022-08-23 00:00:00+05:30,79.0,79.25,76.4,78.3,8655845,IBREALEST,,,
2022-08-24 00:00:00+05:30,78.85,84.7,78.3,82.9,24685686,IBREALEST,,,
2022-08-25 00:00:00+05:30,83.35,87.9,82.8,85.65,20305477,IBREALEST,,,
2022-08-26 00:00:00+05:30,86.35,87.25,83.65,84.95,9002476,IBREALEST,,,
2022-08-29 00:00:00+05:30,82.1,84.95,81.35,83.95,7870507,IBREALEST,,,
2022-08-30 00:00:00+05:30,84.85,88.75,84.85,86.95,12818500,IBREALEST,,,
2022-09-01 00:00:00+05:30,85.75,89.4,85.5,88.3,10950857,IBREALEST,,,
2022-09-02 00:00:00+05:30,88.75,89.35,86.4,87.15,6845752,IBREALEST,,,
2022-09-05 00:00:00+05:30,87.6,92.1,87.2,90.35,12548066,IBREALEST,,,
2022-09-06 00:00:00+05:30,90.8,94.5,88.3,92.85,16410650,IBREALEST,,,
2022-09-07 00:00:00+05:30,92.0,94.05,92.0,93.25,8801344,IBREALEST,,,
2022-09-08 00:00:00+05:30,94.2,94.4,91.0,91.85,8341533,IBREALEST,,,
2022-09-09 00:00:00+05:30,90.8,90.85,86.0,86.55,16016369,IBREALEST,,,
2022-09-12 00:00:00+05:30,87.0,88.15,85.6,86.25,8414134,IBREALEST,,,
2022-09-13 00:00:00+05:30,86.25,87.0,84.55,85.1,6424392,IBREALEST,,,
2022-09-14 00:00:00+05:30,83.6,85.15,83.05,83.3,7552523,IBREALEST,,,
2022-09-15 00:00:00+05:30,84.0,84.85,81.55,81.9,6991748,IBREALEST,,,
2022-09-16 00:00:00+05:30,81.75,82.65,76.5,76.75,12399968,IBREALEST,,,
2022-09-19 00:00:00+05:30,77.15,80.4,75.7,76.2,11999887,IBREALEST,,,
2022-09-20 00:00:00+05:30,77.1,78.2,74.6,74.9,7471748,IBREALEST,,,
2022-09-21 00:00:00+05:30,75.3,77.7,74.8,76.7,8804191,IBREALEST,,,
2022-09-22 00:00:00+05:30,76.4,79.3,76.2,78.7,8706098,IBREALEST,,,
2022-09-23 00:00:00+05:30,78.55,79.25,75.75,76.5,5378206,IBREALEST,,,
2022-09-26 00:00:00+05:30,75.35,75.55,70.9,72.6,8029456,IBREALEST,,,
2022-09-27 00:00:00+05:30,73.0,73.55,71.0,72.2,4603046,IBREALEST,,,
2022-09-28 00:00:00+05:30,71.85,74.3,71.1,72.5,5486869,IBREALEST,,,
2022-09-29 00:00:00+05:30,73.05,74.7,71.8,72.35,5602679,IBREALEST,,,
2022-09-30 00:00:00+05:30,72.2,79.3,71.55,77.75,16209022,IBREALEST,,,
2022-10-03 00:00:00+05:30,78.05,80.35,73.35,74.0,10884968,IBREALEST,,,
2022-10-04 00:00:00+05:30,75.25,79.4,75.25,78.9,10510170,IBREALEST,,,
2022-10-06 00:00:00+05:30,79.5,82.35,78.7,79.4,11515753,IBREALEST,,,
2022-10-07 00:00:00+05:30,79.2,80.75,76.7,77.85,8997910,IBREALEST,,,
2022-10-10 00:00:00+05:30,76.8,77.25,75.25,76.15,5820139,IBREALEST,,,
2022-10-11 00:00:00+05:30,76.55,77.2,73.5,74.0,5162250,IBREALEST,,,
2022-10-12 00:00:00+05:30,74.4,77.5,72.2,77.1,8751668,IBREALEST,,,
2022-10-13 00:00:00+05:30,77.0,77.45,72.1,74.45,6425293,IBREALEST,,,
2022-10-14 00:00:00+05:30,76.0,76.8,72.85,73.25,5284892,IBREALEST,,,
2022-10-17 00:00:00+05:30,73.5,74.3,72.55,73.45,4811865,IBREALEST,,,
2022-10-18 00:00:00+05:30,74.0,74.6,72.6,73.2,4902008,IBREALEST,,,
2022-10-19 00:00:00+05:30,73.5,76.6,73.2,75.1,8636982,IBREALEST,,,
2022-10-20 00:00:00+05:30,74.3,76.3,73.9,75.7,4264635,IBREALEST,,,
2022-10-21 00:00:00+05:30,76.05,76.2,74.2,74.85,3500507,IBREALEST,,,
2022-10-24 00:00:00+05:30,75.6,76.0,74.6,74.9,933614,IBREALEST,,,
2022-10-25 00:00:00+05:30,75.2,78.1,74.35,77.25,7078963,IBREALEST,,,
2022-10-27 00:00:00+05:30,77.65,79.4,77.4,78.2,5370044,IBREALEST,,,
2022-10-28 00:00:00+05:30,78.05,80.6,77.45,78.5,8703631,IBREALEST,,,
2022-10-31 00:00:00+05:30,78.9,79.3,76.8,77.8,5396977,IBREALEST,,,
2022-11-01 00:00:00+05:30,78.2,78.8,76.1,77.45,4722754,IBREALEST,,,
2022-11-02 00:00:00+05:30,77.45,82.8,77.45,80.7,21126357,IBREALEST,,,
2022-11-03 00:00:00+05:30,79.25,81.25,78.8,79.75,6233463,IBREALEST,,,
2022-11-04 00:00:00+05:30,80.75,80.95,77.55,78.2,8902439,IBREALEST,,,
2022-11-07 00:00:00+05:30,78.5,78.95,76.4,76.95,6304434,IBREALEST,,,
2022-11-09 00:00:00+05:30,77.4,79.55,77.15,78.45,5644228,IBREALEST,,,
2022-11-10 00:00:00+05:30,77.55,78.85,77.25,78.1,4274054,IBREALEST,,,
